Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-3.0699,104.255,2019-09-07,06:23:32,85,snpp,Gelumbang , Kab. Muara Enim , Sumatera Selatan 
-3.07097,104.248,2019-09-07,06:23:32,82,snpp,Abab , Kab. Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.0641,103.334,2019-09-07,06:23:32,100,snpp,Muara Lakitan , Kab. Musi Rawas , Sumatera Selatan 
-2.55362,106.147,2019-09-07,06:23:32,100,snpp,Payung , Kab. Bangka Selatan , Kep. Bangka Belitung 
-2.93038,102.598,2019-09-07,06:23:32,93,snpp,Karang Jaya , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.74973,103.366,2019-09-07,06:23:32,85,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.33888,105.957,2019-09-07,06:23:32,98,snpp,Sungai Selam , Kab. Bangka Tengah , Kep. Bangka Belitung 
-2.31707,105.925,2019-09-07,06:23:32,89,snpp,Sungai Selam , Kab. Bangka Tengah , Kep. Bangka Belitung 
-2.71578,103.299,2019-09-07,06:23:32,100,snpp,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.20144,105.886,2019-09-07,06:23:32,95,snpp,Mendo Barat , Kab. Bangka , Kep. Bangka Belitung 
-2.55478,103.462,2019-09-07,06:23:32,100,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.54785,103.461,2019-09-07,06:23:32,96,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-1.0665,112.78,2019-09-07,06:23:32,84,snpp,Marikit , Kab. Katingan , Kalimantan Tengah 
-2.43926,103.274,2019-09-07,06:23:32,99,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.00876,105.417,2019-09-07,06:23:32,92,snpp,Simpang Teritip , Kab. Bangka Barat , Kep. Bangka Belitung 
-2.3055,103.448,2019-09-07,06:23:32,90,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.28926,103.415,2019-09-07,06:23:32,88,snpp,Bajubang , Kab. Batanghari , Jambi 
-2.27563,103.459,2019-09-07,06:23:32,94,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.89108,105.568,2019-09-07,06:23:32,93,snpp,Kelapa , Kab. Bangka Barat , Kep. Bangka Belitung 
-2.23236,103.118,2019-09-07,06:23:32,88,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.22421,103.124,2019-09-07,06:23:32,95,snpp,Pauh , Kab. Sarolangun , Jambi 
-2.33486,102.155,2019-09-07,06:23:32,100,snpp,Muara Siau , Kab. Merangin , Jambi 
-2.33615,102.146,2019-09-07,06:23:32,100,snpp,Muara Siau , Kab. Merangin , Jambi 
-2.32748,102.154,2019-09-07,06:23:32,99,snpp,Muara Siau , Kab. Merangin , Jambi 
-2.32874,102.146,2019-09-07,06:23:32,97,snpp,Muara Siau , Kab. Merangin , Jambi 
-1.56558,105.935,2019-09-07,06:23:32,93,snpp,Riausilip , Kab. Bangka , Kep. Bangka Belitung 
-1.58131,105.831,2019-09-07,06:23:32,98,snpp,Belinyu , Kab. Bangka , Kep. Bangka Belitung 
-1.57571,105.823,2019-09-07,06:23:32,85,snpp,Belinyu , Kab. Bangka , Kep. Bangka Belitung 
-1.845,103.914,2019-09-07,06:23:32,96,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.78192,104.285,2019-09-07,06:23:32,100,snpp,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.52988,105.901,2019-09-07,06:23:32,100,snpp,Belinyu , Kab. Bangka , Kep. Bangka Belitung 
-1.53094,105.894,2019-09-07,06:23:32,100,snpp,Belinyu , Kab. Bangka , Kep. Bangka Belitung 
-1.75642,104.317,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.53407,105.739,2019-09-07,06:23:32,87,snpp,Belinyu , Kab. Bangka , Kep. Bangka Belitung 
-1.74727,104.287,2019-09-07,06:23:32,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.76515,104.122,2019-09-07,06:23:32,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.71887,104.122,2019-09-07,06:23:32,90,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.72103,104.108,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.67875,104.341,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-2.01652,102.067,2019-09-07,06:23:32,92,snpp,Bangko , Kab. Merangin , Jambi 
-2.0178,102.058,2019-09-07,06:23:32,92,snpp,Sungai Manau , Kab. Merangin , Jambi 
-1.68086,104.146,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.64203,104.357,2019-09-07,06:23:32,98,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.63427,104.363,2019-09-07,06:23:32,85,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.63533,104.356,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.59513,104.045,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.58838,104.044,2019-09-07,06:23:32,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.57381,104.049,2019-09-07,06:23:32,98,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.54254,104.073,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.52421,104.071,2019-09-07,06:23:32,84,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.35777,103.818,2019-09-07,06:23:32,100,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.31851,104.046,2019-09-07,06:23:32,92,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.3196,104.039,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.35134,103.831,2019-09-07,06:23:32,100,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.35244,103.824,2019-09-07,06:23:32,98,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.31178,104.045,2019-09-07,06:23:32,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31286,104.038,2019-09-07,06:23:32,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.34566,103.823,2019-09-07,06:23:32,100,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.34676,103.816,2019-09-07,06:23:32,100,snpp,Taman Rajo , Kab. Muaro Jambi , Jambi 
-1.25233,104.39,2019-09-07,06:23:32,96,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.30938,104.016,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31047,104.008,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31155,104.001,2019-09-07,06:23:32,98,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31373,103.987,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30156,104.022,2019-09-07,06:23:32,96,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30264,104.015,2019-09-07,06:23:32,94,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31243,103.95,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31352,103.943,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.31461,103.936,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30894,103.928,2019-09-07,06:23:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30545,103.905,2019-09-07,06:23:32,92,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.30763,103.891,2019-09-07,06:23:32,100,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.30086,103.89,2019-09-07,06:23:32,100,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.29411,103.889,2019-09-07,06:23:32,100,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.28734,103.888,2019-09-07,06:23:32,97,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
0.0231618,112.196,2019-09-07,06:23:32,89,snpp,Kayan Hulu , Kab. Sintang , Kalimantan Barat 
-1.21916,104.111,2019-09-07,06:23:32,83,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-7.81447,111.493,2019-09-07,06:22:06,82,snpp,Babadan , Kab. Ponorogo , Jawa Timur 
-7.70019,109.414,2019-09-07,06:22:06,90,snpp,Ayah , Kab. Kebumen , Jawa Tengah 
-7.15711,110.494,2019-09-07,06:22:06,83,snpp,Pringapus , Kab. Semarang , Jawa Tengah 
-6.84448,111.529,2019-09-07,06:22:06,90,snpp,Sale , Kab. Rembang , Jawa Tengah 
-7.34689,106.717,2019-09-07,06:22:06,82,snpp,Tegalbuleud , Kab. Sukabumi , Jawa Barat 
-6.68972,108.044,2019-09-07,06:22:06,85,snpp,Conggeang , Kab. Sumedang , Jawa Barat 
-6.20911,107.086,2019-09-07,06:22:06,87,snpp,Cibitung , Kab. Bekasi , Jawa Barat 
-1.16536,104.297,2019-09-07,06:24:57,100,snpp,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
0.834222,117.255,2019-09-07,06:24:57,86,snpp,Bengalon , Kab. Kutai Timur , Kalimantan Timur 
0.832487,117.244,2019-09-07,06:24:57,83,snpp,Bengalon , Kab. Kutai Timur , Kalimantan Timur 
-1.10073,103.6,2019-09-07,06:24:57,82,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.03736,102.824,2019-09-07,06:24:57,96,snpp,Tungkalulu , Kab. Tanjung Jabung Barat , Jambi 
0.704678,113.053,2019-09-07,06:24:57,100,snpp,Kalis , Kab. Kapuas Hulu , Kalimantan Barat 
0.703306,113.044,2019-09-07,06:24:57,100,snpp,Kalis , Kab. Kapuas Hulu , Kalimantan Barat 
-0.549372,104.432,2019-09-07,06:24:57,94,snpp,Singkep , Kab. Lingga , Kep. Riau 
-0.760695,102.798,2019-09-07,06:24:57,90,snpp,Keritang , Kab. Indragiri Hilir , Riau 
-0.597441,103.216,2019-09-07,06:24:57,96,snpp,Reteh , Kab. Indragiri Hilir , Riau 
-0.246247,104.825,2019-09-07,06:24:57,82,snpp,Lingga , Kab. Lingga , Kep. Riau 
0.712422,110.987,2019-09-07,06:24:57,100,snpp,Jangkang , Kab. Sanggau , Kalimantan Barat 
0.848391,111.344,2019-09-07,06:24:57,100,snpp,Ketungau Tengah , Kab. Sintang , Kalimantan Barat 
-0.407192,102.949,2019-09-07,06:24:57,87,snpp,Tempuling , Kab. Indragiri Hilir , Riau 
-0.3983,102.948,2019-09-07,06:24:57,100,snpp,Tempuling , Kab. Indragiri Hilir , Riau 
1.11832,112.654,2019-09-07,06:24:57,93,snpp,Benuamartinus , Kab. Kapuas Hulu , Kalimantan Barat 
-0.103618,104.519,2019-09-07,06:24:57,92,snpp,Lingga , Kab. Lingga , Kep. Riau 
-0.0274048,104.578,2019-09-07,06:24:57,99,snpp,Lingga , Kab. Lingga , Kep. Riau 
-0.276369,102.335,2019-09-07,06:24:57,93,snpp,Rengat , Kab. Indragiri Hulu , Riau 
-0.149972,103.065,2019-09-07,06:24:57,90,snpp,Gaunganakserka , Kab. Indragiri Hilir , Riau 
-0.122042,102.402,2019-09-07,06:24:57,86,snpp,Kuala Kampar , Kab. Pelalawan , Riau 
-0.110173,102.432,2019-09-07,06:24:57,85,snpp,Kuala Kampar , Kab. Pelalawan , Riau 
-0.11377,102.409,2019-09-07,06:24:57,100,snpp,Kuala Kampar , Kab. Pelalawan , Riau 
-0.114971,102.401,2019-09-07,06:24:57,90,snpp,Kuala Kampar , Kab. Pelalawan , Riau 
-0.103108,102.431,2019-09-07,06:24:57,100,snpp,Kuala Kampar , Kab. Pelalawan , Riau 
-0.111518,102.376,2019-09-07,06:24:57,100,snpp,Kuala Kampar , Kab. Pelalawan , Riau 
-0.0664473,101.664,2019-09-07,06:24:57,85,snpp,Langgam , Kab. Pelalawan , Riau 
1.11812,104.286,2019-09-07,06:24:57,92,snpp,Bintan Utara , Kab. Bintan , Kep. Riau 
1.10428,102.364,2019-09-07,06:24:57,85,snpp,Merbau , Kab. Kepulauan Meranti , Riau 
-3.11576318741,114.050201416,2019-09-07,15:05:00,100,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.11770749092,114.03717804,2019-09-07,15:05:00,100,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.10309886932,114.061660767,2019-09-07,15:05:00,100,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.10505914688,114.048599243,2019-09-07,15:05:00,100,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.09435510635,114.0470047,2019-09-07,15:05:00,100,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.06958556175,114.037628174,2019-09-07,15:05:00,92,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.07967972755,113.894134521,2019-09-07,15:05:00,81,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.0672121048,113.905303955,2019-09-07,15:05:00,95,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.06909132004,113.892547607,2019-09-07,15:05:00,100,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.05661296844,113.90372467,2019-09-07,15:05:00,100,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.05850243568,113.890968323,2019-09-07,15:05:00,100,terra,Kahayan Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-2.89728069305,114.666740417,2019-09-07,15:05:00,84,terra,Marahaban , Kab. Baritokuala , Kalimantan Selatan 
-2.9699742794,113.245384216,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.97168087959,113.233772278,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.95984053612,113.243881226,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.96155357361,113.232284546,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.94970870018,113.242370605,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.95142650604,113.230796814,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.94130182266,113.229293823,2019-09-07,15:05:00,100,terra,Mendawai , Kab. Katingan , Kalimantan Tengah 
-2.95839500427,113.114608765,2019-09-07,15:05:00,87,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-3.08093643188,112.287063599,2019-09-07,15:05:00,100,terra,Seruyan Hilir , Kab. Seruyan , Kalimantan Tengah 
-2.94955945015,113.106872559,2019-09-07,15:05:00,93,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.76069521904,114.189735413,2019-09-07,15:05:00,88,terra,Kahayan Hilir , Kab. Pulangpisau , Kalimantan Tengah 
-2.74981451035,114.188117981,2019-09-07,15:05:00,100,terra,Kahayan Hilir , Kab. Pulangpisau , Kalimantan Tengah 
-2.75180459023,114.174613953,2019-09-07,15:05:00,89,terra,Kahayan Hilir , Kab. Pulangpisau , Kalimantan Tengah 
-2.73692727089,114.200019836,2019-09-07,15:05:00,100,terra,Kahayan Hilir , Kab. Pulangpisau , Kalimantan Tengah 
-2.86952280998,112.883033752,2019-09-07,15:05:00,100,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.87111973763,112.87197876,2019-09-07,15:05:00,98,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.85961031914,112.881568909,2019-09-07,15:05:00,100,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.86121344566,112.870521545,2019-09-07,15:05:00,100,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.84969735146,112.880104065,2019-09-07,15:05:00,90,terra,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.61864089966,114.30267334,2019-09-07,15:05:00,100,terra,Jabiren , Kab. Pulangpisau , Kalimantan Tengah 
-2.62070226669,114.288864136,2019-09-07,15:05:00,94,terra,Jabiren , Kab. Pulangpisau , Kalimantan Tengah 
-2.60971474648,114.287231445,2019-09-07,15:05:00,94,terra,Jabiren , Kab. Pulangpisau , Kalimantan Tengah 
-2.79848361015,113.020942688,2019-09-07,15:05:00,84,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.78869152069,112.876022339,2019-09-07,15:05:00,100,terra,Mentaya Hilir Utara , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.79028320312,112.864952087,2019-09-07,15:05:00,100,terra,Mentaya Hilir Utara , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.77717113495,112.885643005,2019-09-07,15:05:00,85,terra,Mentaya Hilir Utara , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.77877163887,112.874557495,2019-09-07,15:05:00,100,terra,Mentaya Hilir Utara , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.78036975861,112.863487244,2019-09-07,15:05:00,100,terra,Mentaya Hilir Utara , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.77045679092,112.8620224,2019-09-07,15:05:00,100,terra,Mentaya Hilir Utara , Kab. Kotawaringin Timur , Kalimantan Tengah 
-3.02367663383,110.975860596,2019-09-07,15:05:00,87,terra,Jelai , Kab. Sukamara , Kalimantan Tengah 
-2.93016576767,111.494377136,2019-09-07,15:05:00,100,terra,Kumai , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.45735096931,114.380462646,2019-09-07,15:05:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.44625473022,114.378807068,2019-09-07,15:05:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.44833183289,114.364707947,2019-09-07,15:05:00,82,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.65176153183,112.906761169,2019-09-07,15:05:00,82,terra,Mentawa Baru Ketapang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.61253094673,112.181671143,2019-09-07,15:05:00,89,terra,Hanau , Kab. Seruyan , Kalimantan Tengah 
-2.61399197578,112.171463013,2019-09-07,15:05:00,100,terra,Hanau , Kab. Seruyan , Kalimantan Tengah 
-2.31855368614,113.998039246,2019-09-07,15:05:00,96,terra,Sabangau , Kota Palangkaraya , Kalimantan Tengah 
-2.32050395012,113.98474884,2019-09-07,15:05:00,100,terra,Sabangau , Kota Palangkaraya , Kalimantan Tengah 
-2.30971503258,113.983131409,2019-09-07,15:05:00,100,terra,Sabangau , Kota Palangkaraya , Kalimantan Tengah 
-2.46692633629,112.913024902,2019-09-07,15:05:00,81,terra,Baawang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.46857118607,112.901779175,2019-09-07,15:05:00,100,terra,Baawang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.47020840645,112.890579224,2019-09-07,15:05:00,100,terra,Baawang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.45694208145,112.9115448,2019-09-07,15:05:00,84,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.45859122276,112.90032196,2019-09-07,15:05:00,100,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.46023583412,112.889122009,2019-09-07,15:05:00,83,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.43250417709,112.867301941,2019-09-07,15:05:00,100,terra,Telawang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.26194620132,113.983200073,2019-09-07,15:05:00,95,terra,Sabangau , Kota Palangkaraya , Kalimantan Tengah 
-2.42254185677,112.865821838,2019-09-07,15:05:00,100,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.42414164543,112.854675293,2019-09-07,15:05:00,88,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.35452795029,113.05255127,2019-09-07,15:05:00,95,terra,Seranau , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.34274482727,113.062553406,2019-09-07,15:05:00,100,terra,Cembaga , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.34443473816,113.051063538,2019-09-07,15:05:00,90,terra,Cembaga , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.33264398575,113.061065674,2019-09-07,15:05:00,90,terra,Cembaga , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.60175514221,111.034339905,2019-09-07,15:05:00,91,terra,Manisamata , Kab. Ketapang , Kalimantan Barat 
-2.54739189148,111.350280762,2019-09-07,15:05:00,100,terra,Kotawaringin Lama , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.54873871803,111.340843201,2019-09-07,15:05:00,91,terra,Kotawaringin Lama , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.54357838631,111.31124115,2019-09-07,15:05:00,100,terra,Kotawaringin Lama , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.54492306709,111.301841736,2019-09-07,15:05:00,85,terra,Kotawaringin Lama , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.08958244324,114.229644775,2019-09-07,15:05:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.09163761139,114.21572876,2019-09-07,15:05:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.11697721481,113.821556091,2019-09-07,15:05:00,90,terra,Jekan Raya , Kota Palangkaraya , Kalimantan Tengah 
-2.58364534378,110.385658264,2019-09-07,15:05:00,90,terra,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-1.89851927757,114.203346252,2019-09-07,15:05:00,81,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-1.88747358322,114.201705933,2019-09-07,15:05:00,100,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-1.88955152035,114.187782288,2019-09-07,15:05:00,88,terra,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-2.35796189308,110.161331177,2019-09-07,15:05:00,90,terra,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-2.29643726349,110.143318176,2019-09-07,15:05:00,98,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.26220273972,110.122932434,2019-09-07,15:05:00,84,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.20455622673,110.141960144,2019-09-07,15:05:00,89,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.18919634819,110.18536377,2019-09-07,15:05:00,84,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.19047427177,110.176422119,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.19558429718,110.140663147,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.19686126709,110.131721497,2019-09-07,15:05:00,82,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.1794154644,110.187286377,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.17043924332,110.18598938,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.17171144485,110.1770401,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.17298364639,110.16809845,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.16273641586,110.175743103,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.60910642147,113.120361328,2019-09-07,15:05:00,91,terra,Pulau Malam , Kab. Katingan , Kalimantan Tengah 
-1.99700057507,110.176063538,2019-09-07,15:05:00,88,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.95726013184,110.197723389,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.95853626728,110.188774109,2019-09-07,15:05:00,99,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.9089423418,110.147888184,2019-09-07,15:05:00,81,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.896078825,110.109519958,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.89735114574,110.100578308,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.88837766647,110.099281311,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.88965046406,110.090339661,2019-09-07,15:05:00,100,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.89092302322,110.08140564,2019-09-07,15:05:00,85,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.86537766457,110.196426392,2019-09-07,15:05:00,89,terra,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-1.87940430641,110.097984314,2019-09-07,15:05:00,100,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.88067770004,110.089050293,2019-09-07,15:05:00,100,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.88195097446,110.080108643,2019-09-07,15:05:00,100,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.88322389126,110.071174622,2019-09-07,15:05:00,82,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.85763072968,110.1222229,2019-09-07,15:05:00,100,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.78257799149,110.260971069,2019-09-07,15:05:00,83,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.78385531902,110.251998901,2019-09-07,15:05:00,94,terra,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-2.7410056591,103.34576416,2019-09-07,15:05:00,98,terra,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
